timestamp,generation_kw
2025-06-17 03:30:00+00:00,0.0
2025-06-17 03:00:00+00:00,0.0
2025-06-17 02:30:00+00:00,0.0
2025-06-17 02:00:00+00:00,0.0
2025-06-17 01:30:00+00:00,0.0
2025-06-17 01:00:00+00:00,0.0
2025-06-17 00:30:00+00:00,0.0
2025-06-17 00:00:00+00:00,0.0
2025-06-16 23:30:00+00:00,0.0
2025-06-16 23:00:00+00:00,0.0
2025-06-16 22:30:00+00:00,0.0
2025-06-16 22:00:00+00:00,0.0
2025-06-16 21:30:00+00:00,0.0
2025-06-16 21:00:00+00:00,0.0
2025-06-16 20:30:00+00:00,12903.7
2025-06-16 20:00:00+00:00,195117.0
2025-06-16 19:30:00+00:00,626983.0
2025-06-16 19:00:00+00:00,1249960.0
2025-06-16 18:30:00+00:00,2130900.0
2025-06-16 18:00:00+00:00,3032040.0
2025-06-16 17:30:00+00:00,4081380.0
2025-06-16 17:00:00+00:00,5169480.0
2025-06-16 16:30:00+00:00,6322060.0
2025-06-16 16:00:00+00:00,7366350.0
2025-06-16 15:30:00+00:00,8340820.0
2025-06-16 15:00:00+00:00,9262140.0
2025-06-16 14:30:00+00:00,9909290.0
2025-06-16 14:00:00+00:00,10212000.0
2025-06-16 13:30:00+00:00,10581800.0
2025-06-16 13:00:00+00:00,10598900.0
2025-06-16 12:30:00+00:00,10058700.0
2025-06-16 12:00:00+00:00,9783970.0
2025-06-16 11:30:00+00:00,9440610.0
2025-06-16 11:00:00+00:00,8741940.0
2025-06-16 10:30:00+00:00,8544740.0
2025-06-16 10:00:00+00:00,7918930.0
2025-06-16 09:30:00+00:00,7103280.0
2025-06-16 09:00:00+00:00,6795110.0
2025-06-16 08:30:00+00:00,6112520.0
2025-06-16 08:00:00+00:00,5408580.0
2025-06-16 07:30:00+00:00,4411550.0
2025-06-16 07:00:00+00:00,3364140.0
2025-06-16 06:30:00+00:00,2454920.0
2025-06-16 06:00:00+00:00,1498830.0
2025-06-16 05:30:00+00:00,917426.0
2025-06-16 05:00:00+00:00,463827.0
2025-06-16 04:30:00+00:00,95921.3
2025-06-16 04:00:00+00:00,589.05
2025-06-16 03:30:00+00:00,0.0
2025-06-16 03:00:00+00:00,0.0
2025-06-16 02:30:00+00:00,0.0
2025-06-16 02:00:00+00:00,0.0
2025-06-16 01:30:00+00:00,0.0
2025-06-16 01:00:00+00:00,0.0
2025-06-16 00:30:00+00:00,0.0
2025-06-16 00:00:00+00:00,0.0
2025-06-15 23:30:00+00:00,0.0
2025-06-15 23:00:00+00:00,0.0
2025-06-15 22:30:00+00:00,0.0
2025-06-15 22:00:00+00:00,0.0
2025-06-15 21:30:00+00:00,0.0
2025-06-15 21:00:00+00:00,0.0
2025-06-15 20:30:00+00:00,14925.2
2025-06-15 20:00:00+00:00,175645.0
2025-06-15 19:30:00+00:00,526695.0
2025-06-15 19:00:00+00:00,1019650.0
2025-06-15 18:30:00+00:00,1801530.0
2025-06-15 18:00:00+00:00,2487520.0
2025-06-15 17:30:00+00:00,3060970.0
2025-06-15 17:00:00+00:00,3977900.0
2025-06-15 16:30:00+00:00,4620130.0
2025-06-15 16:00:00+00:00,5554370.0
2025-06-15 15:30:00+00:00,6770650.0
2025-06-15 15:00:00+00:00,7101390.0
2025-06-15 14:30:00+00:00,7830820.0
